id,comercioId,banderaId,banderaDescripcion,comercioRazonSocial,provincia,localidad,direccion,lat,lng,sucursalNombre,sucursalTipo
102287,10,2,MARKET,INC S.A.,AR-M,MENDOZA,SUIPACHA 556,-32.877586,-68.855222,Mendoza Suipacha,Supermercado
102288,10,2,MARKET,INC S.A.,AR-M,MENDOZA,JORGE A. CALLE 631,-32.868658,-68.852646,Mendoza Sexta,Supermercado
102289,10,2,MARKET,INC S.A.,AR-M,LUJAN DE CUYO,AZCUENAGA 51,-33.036676,-68.878842,Mendoza Luján de Cuyo,Supermercado
102290,10,2,MARKET,INC S.A.,AR-M,GODOY CRUZ,BELTRAN 2078,-32.903094,-68.852428,Mendoza Bombal,Supermercado
102293,10,2,MARKET,INC S.A.,AR-T,SAN MIGUEL DE TUCUMAN,25 DE MAYO 346,-26.826229,-65.203784,Tucumán IV,Supermercado
102295,10,2,MARKET,INC S.A.,AR-X,ALTO VERDE,BVARD. GRANADEROS 2906,-31.374529,-64.21385500000001,Córdoba Granaderos,Supermercado
102296,10,2,MARKET,INC S.A.,AR-B,OLAVARRIA,AV. DEL VALLE 4379,-36.908071,-60.314098,Olavarría II,Supermercado
102381,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CORDOBA 2529,-34.598762,-58.403084,Recoleta II,Supermercado
102384,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CORRIENTES 5645,-34.595995,-58.44289499999999,Villa Crespo,Supermercado
102385,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. INDEPENDENCIA 456,-34.617218,-58.372441,San Telmo,Supermercado
102386,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. BELGRANO 1160,-34.613219,-58.382776,Monserrat,Supermercado
102387,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CABILDO 4047,-34.546335,-58.470108,Núñez II,Supermercado
102388,10,2,MARKET,INC S.A.,AR-B,ADROGUE,SEGUI 849,-34.799052,-58.395114,Adrogué,Supermercado
102389,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. SANTA FE 5234,-34.575946,-58.433486,Carranza,Supermercado
102390,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. RIVADAVIA 5973,-34.623596,-58.449251,Caballito,Supermercado
102490,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CORDOBA 1631,-34.599232,-58.390542,Recoleta I,Supermercado
102491,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. MONTES DE OCA 970,-34.639340999999995,-58.374389,Barracas,Supermercado
102510,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. DIAZ VELEZ NONE,-34.608489,-58.42161700000001,Almagro,Supermercado
102511,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. RIVADAVIA 3221,-34.610492,-58.412303,Once,Supermercado
102512,10,2,MARKET,INC S.A.,AR-B,PILAR,RAMIREZ 43,-34.454772,-58.91015400000001,Pilar Super,Supermercado
102514,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,BEIRO 3342,-34.598696999999994,-58.500132,Villa del Parque,Supermercado
102515,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. FCO. BEIRO 5204,-34.6132,-58.523415,Devoto,Supermercado
102516,10,2,MARKET,INC S.A.,AR-B,SAN ISIDRO,COSME BECCAR 437,-34.470353,-58.514687,San Isidro Súper,Supermercado
102517,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. RIVADAVIA 2039,-34.609227000000004,-58.395539,Congreso,Supermercado
102518,10,2,MARKET,INC S.A.,AR-B,OLIVOS,AV. MAIPU 2960,-34.508824,-58.492046,Olivos,Supermercado
102519,10,2,MARKET,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. FEDERICO LACROZE 3117,-34.577279,-58.449064,Conde,Supermercado
102601,10,2,MARKET,INC S.A.,AR-T,YERBA BUENA,AV. ACONQUIJA 1591,-26.8129,-65.292314,Yerba Buena,Supermercado
10262,10,2,MARKET,INC S.A.,AR-B,PILAR,PANAMERICANA RAMAL PILAR NONE,-34.449813,-58.916319,Champagnat,Hipermercado
103196,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CORRIENTES 3651,-34.603633,-58.416192,Corrientes 3651,Supermercado
103199,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CORDOBA 1439,-34.599262,-58.387552,Av. Córdoba 1439,Autoservicio
103200,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. RIVADAVIA 8421,-34.633706,-58.482029,Av. Rivadavia 8421,Autoservicio
103213,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,PARAGUAY 919,-34.597675,-58.380133,Paraguay 919,Autoservicio
103242,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. NAZCA 25,-34.630371999999994,-58.469692,Av. Nazca 25,Supermercado
103247,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. LA PLATA 430,-34.619772,-58.428125,Av. La Plata 430,Supermercado
103250,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CARLOS PELLEGRINI 587,-34.601524,-58.380994,Carlos Pellegrini 587,Supermercado
103251,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ARCE 728,-34.568676,-58.434871,Arce 728,Supermercado
103260,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. GRAL. LAS HERAS 2397,-34.586508,-58.398127,Av. Gral. Las Heras 2397,Autoservicio
103265,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. ANGEL GALLARDO 30,-34.602404,-58.432602,Angel Gallardo 30,Autoservicio
103291,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,PIEDRAS 383,-34.612572,-58.377673,Piedras 383,Autoservicio
103298,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,FORMOSA 565,-34.621316,-58.436261,Formosa 565,Autoservicio
103299,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ARENALES 975,-34.594016,-58.381012,Arenales 975,Autoservicio
103300,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,GRAL. DEHEZA 2239,-34.540539,-58.47205200000001,Gral Deheza 2239,Autoservicio
103301,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. PUEYRREDON 2464,-34.585915,-58.394398,Av. Pueyrredón 2464,Autoservicio
103302,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ESMERALDA 823,-34.598622,-58.378291,Esmeralda 823,Autoservicio
103303,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,TALCAHUANO 841,-34.598783000000005,-58.385461,Talcahuano 841,Autoservicio
103304,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,SUIPACHA 726,-34.599822,-58.379713,Suipacha 726,Autoservicio
103306,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,FRAY JUSTO STA. MARIA DE ORO 2709,-34.577198,-58.42235600000001,Fray Justo Santa María de Oro 2709,Autoservicio
103307,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. GRAL. LAS HERAS 1936,-34.590737,-58.393414,Av. Gral. Las Heras 1936,Autoservicio
103308,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,MAIPU 171,-34.606155,-58.37645300000001,Maipú 171,Autoservicio
103309,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CAMPANA 3050,-34.602612,-58.49646,Campana 3050,Autoservicio
103310,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CHIVILICOY 3840,-34.600568,-58.511327,Chivilicoy 3840,Autoservicio
103311,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,MONROE 2771,-34.560168,-58.46318,Monroe 2771,Autoservicio
103312,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CERVINO 4634,-34.575307,-58.422856,Cerviño 4634,Autoservicio
103313,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,MONTANESES 2267,-34.555966,-58.45004599999999,Montañeses 2267,Autoservicio
103314,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. SEGUROLA 2344 2344,-34.614787,-58.505674,Segurola 2344,Autoservicio
103315,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,JOSE PEDRO VARELA 3191,-34.598396,-58.497333,Jose Pedro Varela 3191,Autoservicio
103316,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,RAMON FALCON 2402,-34.630139,-58.462242,Ramon Falcón 2402,Autoservicio
103317,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ANCHORENA 1253,-34.594766,-58.406363,Anchorena 1253,Autoservicio
103318,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ARROYO 859,-34.591563,-58.379252,Arroyo 859,Autoservicio
103320,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,SUCRE 2480,-34.564492,-58.45586899999999,Sucre 2480,Autoservicio
103321,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CANGALLO 33,-34.6061,-58.431299,Cangallo 33,Autoservicio
103322,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,DEL CARRIL 3210,-34.593274,-58.502323,Del Carril 3210,Autoservicio
103323,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,MONTES DE OCA 304,-34.632222,-58.375998,Montes de Oca 304,Autoservicio
103324,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,DIRECTORIO 1766,-34.631045,-58.452608,Directorio 1766,Autoservicio
103325,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,VIDAL 2357,-34.561751,-58.462283,Vidal 2357,Autoservicio
103326,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. ALVAREZ JONTE 4872,-34.620277,-58.506577,Jonte 4872,Autoservicio
103327,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. GRAL. LAS HERAS 2643,-34.584822,-58.40004,Las Heras 2643,Autoservicio
103328,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,GODOY CRUZ 2793,-34.577797,-58.42433199999999,Godoy Cruz 2793,Autoservicio
103329,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,LAVALLE 1749,-34.603041999999995,-58.391768000000006,Lavalle 1749,Autoservicio
103330,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,FITZ ROY 2470,-34.577794,-58.429157,Fitz Roy 2470,Autoservicio
103331,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CHARCAS 3171,-34.592437,-58.41086899999999,Charcas 3171,Autoservicio
103332,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,BILLINGHURST 1380,-34.593956,-58.41291,Billinghurst 1380,Autoservicio
103334,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,PARAGUAY 521,-34.597351,-58.374515,Paraguay 521,Autoservicio
103335,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CUBA 2776,-34.554653,-58.46029,Cuba 2776,Autoservicio
103336,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CHARCAS 3315,-34.591312,-58.412544,Charcas 3315 II,Autoservicio
103337,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. FEDERICO LACROZE 2566,-34.572189,-58.446058,Lacroze 2566,Autoservicio
103338,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,TUCUMAN 831,-34.601177,-58.378613,Tucumán 831,Autoservicio
103339,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. DE LOS INCAS 4466,-34.581140000000005,-58.473713,Los Incas 4466,Supermercado
103340,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ORTEGA Y GASSET 1876,-34.570715,-58.43287,Ortega y Gaset 1876,Autoservicio
103341,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,VIAMONTE 351,-34.599672,-58.372053,Viamonte 351,Supermercado
103343,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AMENABAR 1187,-34.569917,-58.45046899999999,Amenábar 1187,Autoservicio
103344,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,MARCELO T. DE ALVEAR 2251,-34.596862,-58.399571,M. T. de Alvear 2251,Autoservicio
103345,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. PUEYRREDON 672,-34.602287,-58.405074,Pueyrredón 672,Autoservicio
103346,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,SUAREZ 1599,-34.63841,-58.373366,Suárez 1599,Autoservicio
103347,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,JOSA ANDRES PACHECO DE MELO 2648,-34.586853999999995,-58.401466000000006,P. de Melo 2648,Autoservicio
103348,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. RIVADAVIA 3421,-34.610752000000005,-58.414782,Rivadavia 3421,Autoservicio
103349,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CABILDO 34,-34.574828000000004,-58.436126,Cabildo 34,Autoservicio
103350,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,HUMBOLDT 1982,-34.582757,-58.433094,Humboldt 1982,Autoservicio
103351,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ECHEVERRIA 2067,-34.560973,-58.452616000000006,Echeverría 2067,Autoservicio
103352,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,RODRIGUEZ PENA 1185,-34.595055,-58.392,Rodríguez Peña 1185,Autoservicio
103353,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,TALCAHUANO 467,-34.60322,-58.385088,Talcahuano 467,Autoservicio
103354,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,PARANA 1053,-34.59632,-58.388332,Paraná 1053,Autoservicio
103355,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. PUEYRREDON 1054,-34.59788,-58.40378199999999,Pueyrredón 1054,Autoservicio
103356,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CALLAO 1289,-34.594087,-58.393061,Callao 1289,Autoservicio
103357,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,SARMIENTO 1592,-34.605506,-58.38923000000001,Sarmiento 1592,Autoservicio
103360,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. DE LOS INCAS 5174,-34.586703,-58.481354,Los Incas 5174,Autoservicio
103361,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,MOLDES 1718,-34.567226,-58.45653100000001,Moldes 1718,Autoservicio
103362,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. DIRECTORIO 1063,-34.629168,-58.442438,Directorio 1063,Autoservicio
103363,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. INDEPENDENCIA 1833,-34.618097,-58.392208,Independencia 1833,Autoservicio
103364,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD DE LA PAZ 353,-34.573878,-58.442051,Ciudad de la Paz 353,Autoservicio
103365,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,NAZCA 1944,-34.612145,-58.480997,Nazca 1944,Autoservicio
103367,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ESTADO DE ISRAEL 4309,-34.597862,-58.426805,Estado de Israel 4309,Autoservicio
103368,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CUBA 2919,-34.553375,-58.462109,Cuba 2919,Autoservicio
103369,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CASEROS 2864,-34.636786,-58.40316899999999,Caseros 2864,Autoservicio
103370,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. JUAN BAUTISTA ALBERDI 371,-34.622738,-58.43315,J. Bautista Alberdi 371,Autoservicio
103371,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,OLAZABAL 5483,-34.579005,-58.49039300000001,Olazábal 5483,Autoservicio
103373,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,11 DE SEPTIEMBRE 3910,-34.543233,-58.463148,11 de Septiembre 3910,Autoservicio
103374,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,DR. ROMULO NAON 2401,-34.567331,-58.47278000000001,Rómulo Naón 2401,Autoservicio
103375,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ESMERALDA 428,-34.603219,-58.37811600000001,Esmeralda 428,Autoservicio
103376,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,ALVAREZ JONTE 3709,-34.613367,-58.493678,Jonte 3709,Autoservicio
103378,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,BILLINGHURST 1876,-34.588997,-58.40905,Billinghurst 1876,Autoservicio
103379,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,MAIPU 26,-34.60788400000001,-58.37647,Maipú 26,Autoservicio
103380,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,OTAMENDI 454,-34.611146999999995,-58.433683,Otamendi 454,Autoservicio
103391,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CABILDO 2865,-34.555786,-58.462146,Cabildo 2865,Autoservicio
103392,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,JORGE LUIS BORGES 2463,-34.582215999999995,-58.421027,J. L. Borges 2463-65,Supermercado
103394,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. SANTA FE 4489,-34.579302,-58.424094,Santa Fe 4489-91,Autoservicio
103395,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. FEDERICO LACROZE 4106,-34.585892,-58.454272,Federico Lacroze 4106,Autoservicio
103396,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. SAN MARTIN 2289,-34.604107,-58.459865,San Martín 2289,Autoservicio
103397,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CORRIENTES 5980,-34.593559,-58.44566800000001,Corrientes 5980,Autoservicio
103398,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. RIVADAVIA 9436,-34.637117,-58.496795,Av. Rivadavia 9436,Autoservicio
103400,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. DEL BARCO CENTENERA 177,-34.621665,-58.441093,Centenera 177,Supermercado
103402,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CORRIENTES 1974,-34.604525,-58.394643,Av. Corrientes 1974,Autoservicio
103403,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. SANTA FE 5052,-34.576785,-58.43099399999999,Av. Santa Fe 5052,Autoservicio
103404,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. MEDRANO 686,-34.602154,-58.420866,Medrano 686,Autoservicio
103405,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. JUAN BAUTISTA ALBERDI 5719,-34.650644,-58.501702,J. Bautista Alberdi 5719-23,Autoservicio
103406,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,SALTA 1637,-34.627247,-58.383,Salta 1637-39,Autoservicio
103408,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,PERU 916,-34.618745000000004,-58.374322,Perú 916,Autoservicio
103409,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. GAONA 3567,-34.620882,-58.475217,Gaona 3567,Autoservicio
103410,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,TUCUMAN 2173,-34.602117,-58.398071,Tucumán 2173,Autoservicio
103411,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,EVA PERON 3479,-34.644703,-58.464687,Eva Perón 3479,Autoservicio
103412,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CASEROS 3535,-34.638635,-58.415077,Av. Caseros 3535,Autoservicio
103413,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,VENEZUELA 4086,-34.617797,-58.42222,Venezuela 4086,Autoservicio
103414,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. SAN JUAN 3900,-34.626152000000005,-58.420171,Av. San Juan 3900,Autoservicio
103415,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. SAN JUAN 4351,-34.62676,-58.426136,Av. San Juan 4351,Autoservicio
103416,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. ALMAFUERTE 880,-34.648144,-58.415872,Av. Almafuerte 880,Autoservicio
103417,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,FRAY C. RODRIGUEZ 464,-34.624494,-58.464622,Fray C. Rodríguez 464,Autoservicio
103418,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,CARLOS CALVO 1826,-34.620294,-58.39220400000001,Carlos Calvo 1826,Autoservicio
103419,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,OLAVARRIA 469,-34.636459,-58.35943,Olavarría 469,Autoservicio
103420,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. GAONA 1384,-34.608803,-58.448623,Av. Gaona 1384,Autoservicio
103421,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. BELGRANO 3447,-34.615542,-58.415062,Av. Belgrano 3447,Autoservicio
103422,10,3,EXPRESS,INC S.A.,AR-B,LOMAS DE ZAMORA,MURATURE 2169,-34.707006,-58.438947,Murature 2169,Autoservicio
103423,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CASTANARES 4854,-34.667069,-58.472973,Av. Castañares 4854,Autoservicio
103424,10,3,EXPRESS,INC S.A.,AR-B,LUJAN,BARTOLOME MITRE 226,-34.565687,-59.119412,Mitre 226,Autoservicio
103425,10,3,EXPRESS,INC S.A.,AR-B,JOSE LEON SUAREZ,AV. BRIG. GRAL. JUAN MANUEL DE ROSAS 2553,-34.531045,-58.57540899999999,J. M. de Rosas 2553,Autoservicio
103426,10,3,EXPRESS,INC S.A.,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,MONTANESES 2067,-34.557692,-58.448568,Montañeses 2067,Autoservicio
103427,10,3,EXPRESS,INC S.A.,AR-B,HAEDO,AV. RIVADAVIA 16051,-34.645017,-58.590601,Av. Rivadavia 16051,Supermercado
103428,10,3,EXPRESS,INC S.A.,AR-B,ADOLFO SORDEAUX,ROSARIO 4558,-34.50241,-58.668448,Rosario 4558,Autoservicio
103429,10,3,EXPRESS,INC S.A.,AR-B,VILLA BALLESTER,INDEPENDENCIA 4731,-34.550588,-58.554484,Independencia 4731,Supermercado
103430,10,3,EXPRESS,INC S.A.,AR-B,SAN MARTIN,CARRILLO 2170,-34.575875,-58.538738,Carrillo 2170,Autoservicio
103431,10,3,EXPRESS,INC S.A.,AR-B,VICTORIA,AV. PDTE. TTE. GRAL. J. D. PERON 3283,-34.453474,-58.538348,Av. Perón 3283,Supermercado
103433,10,3,EXPRESS,INC S.A.,AR-B,DEL VISO,AV. ING. EDUARDO MADERO 1050,-34.449447,-58.797046,Madero 1050 Ruta 26,Autoservicio
103435,10,3,EXPRESS,INC S.A.,AR-B,MAQUINISTA SAVIO,RP26 162,-34.408965,-58.771632,Ruta 26 - 162,Autoservicio
103436,10,3,EXPRESS,INC S.A.,AR-B,VILLA ADELINA,PARANA 6543,-34.525713,-58.548663,Paraná 6543,Autoservicio
103437,10,3,EXPRESS,INC S.A.,AR-B,BECCAR,CENTENARIO 1890,-34.461333,-58.527173,Centenario 1890,Supermercado
